SummonerMatchId,SummonerFk,MatchFk,ChampionFk
872,27,EUW1_6971758933,106
873,27,EUW1_6971722912,106
874,27,EUW1_6971686527,56
875,27,EUW1_6971620209,11
876,28,EUW1_7532663057,266
877,28,EUW1_7532645618,106
878,28,EUW1_7532600635,112
879,28,EUW1_7529869484,54
880,28,EUW1_7529787938,31
881,28,EUW1_7507399736,887
882,28,EUW1_7507376750,875
883,28,EUW1_7507340673,164
884,28,EUW1_7507331556,887
885,28,EUW1_7507288726,245
886,28,EUW1_7476172787,875
887,28,EUW1_7476121167,36
888,28,EUW1_7476060183,36
889,28,EUW1_7476036413,31
890,28,EUW1_7476009131,875
891,28,EUW1_7474635857,36
892,28,EUW1_7474596236,875
893,28,EUW1_7473467297,875
894,28,EUW1_7473421451,36
895,28,EUW1_7453693089,31
896,28,EUW1_7532663057,266
897,28,EUW1_7532645618,106
898,28,EUW1_7532600635,112
899,28,EUW1_7529869484,54
900,28,EUW1_7529787938,31
901,28,EUW1_7507399736,887
902,28,EUW1_7507376750,875
903,28,EUW1_7507340673,164
904,28,EUW1_7507331556,887
905,28,EUW1_7507288726,245
906,28,EUW1_7476172787,875
907,28,EUW1_7476121167,36
908,28,EUW1_7476060183,36
909,28,EUW1_7476036413,31
910,28,EUW1_7476009131,875
911,28,EUW1_7474635857,36
912,28,EUW1_7474596236,875
913,28,EUW1_7473467297,875
914,28,EUW1_7473421451,36
915,28,EUW1_7453693089,31
916,29,EUW1_7331041451,10
917,29,EUW1_7295849603,164
918,29,EUW1_7294576237,68
919,29,EUW1_7288688751,164
920,29,EUW1_7281798532,126
921,29,EUW1_7279697576,68
922,29,EUW1_7279641542,68
923,29,EUW1_7279595594,266
924,29,EUW1_7279051793,266
925,29,EUW1_7278953367,777
926,29,EUW1_7278867105,67
927,29,EUW1_7230442542,68
928,29,EUW1_7224027929,517
929,29,EUW1_7209788786,103
930,29,EUW1_7203218805,103
931,29,EUW1_7198378962,163
932,29,EUW1_7198295391,163
933,29,EUW1_7193772383,236
934,29,EUW1_7185172002,84
935,29,EUW1_7185124335,4
936,29,EUW1_7331041451,10
937,29,EUW1_7295849603,164
938,29,EUW1_7294576237,68
939,29,EUW1_7288688751,164
940,29,EUW1_7281798532,126
941,29,EUW1_7279697576,68
942,29,EUW1_7279641542,68
943,29,EUW1_7279595594,266
944,29,EUW1_7279051793,266
945,29,EUW1_7278953367,777
946,29,EUW1_7278867105,67
947,29,EUW1_7230442542,68
948,29,EUW1_7224027929,517
949,29,EUW1_7209788786,103
950,29,EUW1_7203218805,103
951,29,EUW1_7198378962,163
952,29,EUW1_7198295391,163
953,29,EUW1_7193772383,236
954,29,EUW1_7185172002,84
955,29,EUW1_7185124335,4
956,30,EUW1_7566268653,166
957,30,EUW1_7566223153,799
958,30,EUW1_7566139476,56
959,30,EUW1_7566065880,154
960,30,EUW1_7562399334,23
961,30,EUW1_7562341908,432
962,30,EUW1_7561951028,895
963,30,EUW1_7561905940,895
964,30,EUW1_7561275746,41
965,30,EUW1_7561200385,103
966,30,EUW1_7557161846,240
967,30,EUW1_7557111377,58
968,30,EUW1_7557073850,893
969,30,EUW1_7556969349,421
970,30,EUW1_7556787720,895
971,30,EUW1_7554811691,154
972,30,EUW1_7554780467,893
973,30,EUW1_7554727581,895
974,30,EUW1_7554678422,895
975,30,EUW1_7554611168,75
976,30,EUW1_7566268653,166
977,30,EUW1_7566223153,799
978,30,EUW1_7566139476,56
979,30,EUW1_7566065880,154
980,30,EUW1_7562399334,23
981,30,EUW1_7562341908,432
982,30,EUW1_7561951028,895
983,30,EUW1_7561905940,895
984,30,EUW1_7561275746,41
985,30,EUW1_7561200385,103
986,30,EUW1_7557161846,240
987,30,EUW1_7557111377,58
988,30,EUW1_7557073850,893
989,30,EUW1_7556969349,421
990,30,EUW1_7556787720,895
991,30,EUW1_7554811691,154
992,30,EUW1_7554780467,893
993,30,EUW1_7554727581,895
994,30,EUW1_7554678422,895
995,30,EUW1_7554611168,75
996,31,EUW1_7567524767,901
997,31,EUW1_7567511708,901
998,31,EUW1_7567495919,266
999,31,EUW1_7567473347,36
1000,31,EUW1_7567451384,86
1001,31,EUW1_7567418156,82
1002,31,EUW1_7567014614,266
1003,31,EUW1_7566956973,266
1004,31,EUW1_7566895490,266
1005,31,EUW1_7566509123,86
1006,31,EUW1_7566484263,266
1007,31,EUW1_7566451319,86
1008,31,EUW1_7566442798,86
1009,31,EUW1_7566440489,266
1010,31,EUW1_7566421351,82
1011,31,EUW1_7566420648,266
1012,31,EUW1_7566401386,54
1013,31,EUW1_7566391150,54
1014,31,EUW1_7566374148,86
1015,31,EUW1_7566354436,86
1016,31,EUW1_7567524767,901
1017,31,EUW1_7567511708,901
1018,31,EUW1_7567495919,266
1019,31,EUW1_7567473347,36
1020,31,EUW1_7567451384,86
1021,31,EUW1_7567418156,82
1022,31,EUW1_7567014614,266
1023,31,EUW1_7566956973,266
1024,31,EUW1_7566895490,266
1025,31,EUW1_7566509123,86
1026,31,EUW1_7566484263,266
1027,31,EUW1_7566451319,86
1028,31,EUW1_7566442798,86
1029,31,EUW1_7566440489,266
1030,31,EUW1_7566421351,82
1031,31,EUW1_7566420648,266
1032,31,EUW1_7566401386,54
1033,31,EUW1_7566391150,54
1034,31,EUW1_7566374148,86
1035,31,EUW1_7566354436,86
1036,32,EUW1_7567846451,245
1037,32,EUW1_7567818356,245
1038,32,EUW1_7567795558,245
1039,32,EUW1_7567526341,245
1040,32,EUW1_7567491713,245
1041,32,EUW1_7567412985,245
1042,32,EUW1_7567363901,245
1043,32,EUW1_7566908503,245
1044,32,EUW1_7566841451,245
1045,32,EUW1_7566426086,245
1046,32,EUW1_7566422824,62
1047,32,EUW1_7566415015,245
1048,32,EUW1_7566374893,245
1049,32,EUW1_7566145726,11
1050,32,EUW1_7565061316,245
1051,32,EUW1_7563824149,245
1052,32,EUW1_7563769938,245
1053,32,EUW1_7563734471,245
1054,32,EUW1_7563697744,245
1055,32,EUW1_7563508265,245
1056,32,EUW1_7567846451,245
1057,32,EUW1_7567818356,245
1058,32,EUW1_7567795558,245
1059,32,EUW1_7567526341,245
1060,32,EUW1_7567491713,245
1061,32,EUW1_7567412985,245
1062,32,EUW1_7567363901,245
1063,32,EUW1_7566908503,245
1064,32,EUW1_7566841451,245
1065,32,EUW1_7566426086,245
1066,32,EUW1_7566422824,62
1067,32,EUW1_7566415015,245
1068,32,EUW1_7566374893,245
1069,32,EUW1_7566145726,11
1070,32,EUW1_7565061316,245
1071,32,EUW1_7563824149,245
1072,32,EUW1_7563769938,245
1073,32,EUW1_7563734471,245
1074,32,EUW1_7563697744,245
1075,32,EUW1_7563508265,245
1076,33,EUW1_7526782243,4
1077,33,EUW1_7526728280,61
1078,33,EUW1_7526646431,3
1079,33,EUW1_7526495616,13
1080,33,EUW1_7525828927,11
1081,33,EUW1_7525798535,101
1082,33,EUW1_7525773960,13
1083,33,EUW1_7525057175,13
1084,33,EUW1_7524721087,13
1085,33,EUW1_7523820467,45
1086,33,EUW1_7522955416,38
1087,33,EUW1_7522939074,38
1088,33,EUW1_7522222541,69
1089,33,EUW1_7521902551,517
1090,33,EUW1_7520942442,7
1091,33,EUW1_7520907305,101
1092,33,EUW1_7520847099,107
1093,33,EUW1_7520742434,80
1094,33,EUW1_7520700976,203
1095,33,EUW1_7520653077,59
1096,33,EUW1_7526782243,4
1097,33,EUW1_7526728280,61
1098,33,EUW1_7526646431,3
1099,33,EUW1_7526495616,13
1100,33,EUW1_7525828927,11
1101,33,EUW1_7525798535,101
1102,33,EUW1_7525773960,13
1103,33,EUW1_7525057175,13
1104,33,EUW1_7524721087,13
1105,33,EUW1_7523820467,45
1106,33,EUW1_7522955416,38
1107,33,EUW1_7522939074,38
1108,33,EUW1_7522222541,69
1109,33,EUW1_7521902551,517
1110,33,EUW1_7520942442,7
1111,33,EUW1_7520907305,101
1112,33,EUW1_7520847099,107
1113,33,EUW1_7520742434,80
1114,33,EUW1_7520700976,203
1115,33,EUW1_7520653077,59
1116,34,EUW1_7307420327,777
1117,34,EUW1_7307368096,122
1118,34,EUW1_7307319990,86
1119,34,EUW1_7232976649,19
1120,34,EUW1_7230549980,120
1121,34,EUW1_7230482035,120
1122,34,EUW1_7227355712,234
1123,34,EUW1_7227204606,19
1124,34,EUW1_7227135892,19
1125,34,EUW1_7227119578,11
1126,34,EUW1_7213188930,62
1127,34,EUW1_7200207492,62
1128,34,EUW1_7193024559,62
1129,34,EUW1_7193002653,62
1130,34,EUW1_7192979426,62
1131,34,EUW1_7180449757,17
1132,34,EUW1_7180397348,104
1133,34,EUW1_7180036840,17
1134,34,EUW1_7180012349,17
1135,34,EUW1_7165973528,233
1136,34,EUW1_7307420327,777
1137,34,EUW1_7307368096,122
1138,34,EUW1_7307319990,86
1139,34,EUW1_7232976649,19
1140,34,EUW1_7230549980,120
1141,34,EUW1_7230482035,120
1142,34,EUW1_7227355712,234
1143,34,EUW1_7227204606,19
1144,34,EUW1_7227135892,19
1145,34,EUW1_7227119578,11
1146,34,EUW1_7213188930,62
1147,34,EUW1_7200207492,62
1148,34,EUW1_7193024559,62
1149,34,EUW1_7193002653,62
1150,34,EUW1_7192979426,62
1151,34,EUW1_7180449757,17
1152,34,EUW1_7180397348,104
1153,34,EUW1_7180036840,17
1154,34,EUW1_7180012349,17
1155,34,EUW1_7165973528,233
1156,35,EUW1_7561155886,18
1157,35,EUW1_7561087665,22
1158,35,EUW1_7560974767,17
1159,35,EUW1_7560872513,17
1160,35,EUW1_7560829238,202
1161,35,EUW1_7560770057,81
1162,35,EUW1_7560626321,119
1163,35,EUW1_7560563296,119
1164,35,EUW1_7560531236,119
1165,35,EUW1_7560505058,51
1166,35,EUW1_7560270984,119
1167,35,EUW1_7550232208,42
1168,35,EUW1_7550159568,18
1169,35,EUW1_7550087239,119
1170,35,EUW1_7550013675,119
1171,35,EUW1_7549937660,119
1172,35,EUW1_7549597246,51
1173,35,EUW1_7549545182,51
1174,35,EUW1_7549496265,51
1175,35,EUW1_7549443651,51
1176,35,EUW1_7561155886,18
1177,35,EUW1_7561087665,22
1178,35,EUW1_7560974767,17
1179,35,EUW1_7560872513,17
1180,35,EUW1_7560829238,202
1181,35,EUW1_7560770057,81
1182,35,EUW1_7560626321,119
1183,35,EUW1_7560563296,119
1184,35,EUW1_7560531236,119
1185,35,EUW1_7560505058,51
1186,35,EUW1_7560270984,119
1187,35,EUW1_7550232208,42
1188,35,EUW1_7550159568,18
1189,35,EUW1_7550087239,119
1190,35,EUW1_7550013675,119
1191,35,EUW1_7549937660,119
1192,35,EUW1_7549597246,51
1193,35,EUW1_7549545182,51
1194,35,EUW1_7549496265,51
1195,35,EUW1_7549443651,51
1196,36,EUW1_7567437762,11
1197,36,EUW1_7567406317,147
1198,36,EUW1_7567342521,35
1199,36,EUW1_7567292771,35
1200,36,EUW1_7567240676,35
1201,36,EUW1_7567166383,35
1202,36,EUW1_7567097003,35
1203,36,EUW1_7567028392,35
1204,36,EUW1_7566866189,99
1205,36,EUW1_7566824384,35
1206,36,EUW1_7566028197,99
1207,36,EUW1_7565695147,35
1208,36,EUW1_7565646034,35
1209,36,EUW1_7565587445,35
1210,36,EUW1_7565500951,35
1211,36,EUW1_7565450653,35
1212,36,EUW1_7565363404,101
1213,36,EUW1_7565328314,35
1214,36,EUW1_7565247119,99
1215,36,EUW1_7565210157,99
1216,36,EUW1_7567437762,11
1217,36,EUW1_7567406317,147
1218,36,EUW1_7567342521,35
1219,36,EUW1_7567292771,35
1220,36,EUW1_7567240676,35
1221,36,EUW1_7567166383,35
1222,36,EUW1_7567097003,35
1223,36,EUW1_7567028392,35
1224,36,EUW1_7566866189,99
1225,36,EUW1_7566824384,35
1226,36,EUW1_7566028197,99
1227,36,EUW1_7565695147,35
1228,36,EUW1_7565646034,35
1229,36,EUW1_7565587445,35
1230,36,EUW1_7565500951,35
1231,36,EUW1_7565450653,35
1232,36,EUW1_7565363404,101
1233,36,EUW1_7565328314,35
1234,36,EUW1_7565247119,99
1235,36,EUW1_7565210157,99
1236,37,EUW1_7313937560,60
1237,37,EUW1_7313914785,43
1238,37,EUW1_7313884258,60
1239,37,EUW1_7313860388,60
1240,37,EUW1_7313093008,60
1241,37,EUW1_7313032397,60
1242,37,EUW1_7309902647,60
1243,37,EUW1_7309853092,60
1244,37,EUW1_7309764018,60
1245,37,EUW1_7309722264,60
1246,37,EUW1_7309643336,60
1247,37,EUW1_7307051776,29
1248,37,EUW1_7307020444,51
1249,37,EUW1_7306989589,51
1250,37,EUW1_7306954595,51
1251,37,EUW1_7306923133,51
1252,37,EUW1_7304950204,51
1253,37,EUW1_7304900176,29
1254,37,EUW1_7304860317,29
1255,37,EUW1_7303885541,51
1256,37,EUW1_7313937560,60
1257,37,EUW1_7313914785,43
1258,37,EUW1_7313884258,60
1259,37,EUW1_7313860388,60
1260,37,EUW1_7313093008,60
1261,37,EUW1_7313032397,60
1262,37,EUW1_7309902647,60
1263,37,EUW1_7309853092,60
1264,37,EUW1_7309764018,60
1265,37,EUW1_7309722264,60
1266,37,EUW1_7309643336,60
1267,37,EUW1_7307051776,29
1268,37,EUW1_7307020444,51
1269,37,EUW1_7306989589,51
1270,37,EUW1_7306954595,51
1271,37,EUW1_7306923133,51
1272,37,EUW1_7304950204,51
1273,37,EUW1_7304900176,29
1274,37,EUW1_7304860317,29
1275,37,EUW1_7303885541,51
1276,38,EUW1_7567152505,235
1277,38,EUW1_7551757343,142
1278,38,EUW1_7550250876,203
1279,38,EUW1_7550185418,51
1280,38,EUW1_7550126754,901
1281,38,EUW1_7549812860,85
1282,38,EUW1_7547111719,51
1283,38,EUW1_7547051115,141
1284,38,EUW1_7546998303,85
1285,38,EUW1_7546528870,200
1286,38,EUW1_7546468388,81
1287,38,EUW1_7534721183,498
1288,38,EUW1_7531849999,804
1289,38,EUW1_7531814684,41
1290,38,EUW1_7527389838,17
1291,38,EUW1_7527370889,235
1292,38,EUW1_7526770640,119
1293,38,EUW1_7526727841,10
1294,38,EUW1_7526396898,79
1295,38,EUW1_7526374726,711
1296,38,EUW1_7567152505,235
1297,38,EUW1_7551757343,142
1298,38,EUW1_7550250876,203
1299,38,EUW1_7550185418,51
1300,38,EUW1_7550126754,901
1301,38,EUW1_7549812860,85
1302,38,EUW1_7547111719,51
1303,38,EUW1_7547051115,141
1304,38,EUW1_7546998303,85
1305,38,EUW1_7546528870,200
1306,38,EUW1_7546468388,81
1307,38,EUW1_7534721183,498
1308,38,EUW1_7531849999,804
1309,38,EUW1_7531814684,41
1310,38,EUW1_7527389838,17
1311,38,EUW1_7527370889,235
1312,38,EUW1_7526770640,119
1313,38,EUW1_7526727841,10
1314,38,EUW1_7526396898,79
1315,38,EUW1_7526374726,711
1316,39,EUW1_7463625642,11
1317,39,EUW1_7458857657,157
1318,39,EUW1_7458847045,111
1319,39,EUW1_7458838219,110
1320,39,EUW1_7455758523,57
1321,39,EUW1_7455721769,26
1322,39,EUW1_7455680627,27
1323,39,EUW1_7455645711,221
1324,39,EUW1_7455116603,12
1325,39,EUW1_7455095320,27
1326,39,EUW1_7455083457,64
1327,39,EUW1_7454812685,32
1328,39,EUW1_7451163101,105
1329,39,EUW1_7451149526,41
1330,39,EUW1_7451124801,101
1331,39,EUW1_7449861109,350
1332,39,EUW1_7449837481,25
1333,39,EUW1_7449236617,82
1334,39,EUW1_7449195754,35
1335,39,EUW1_7449152352,910
1336,39,EUW1_7463625642,11
1337,39,EUW1_7458857657,157
1338,39,EUW1_7458847045,111
1339,39,EUW1_7458838219,110
1340,39,EUW1_7455758523,57
1341,39,EUW1_7455721769,26
1342,39,EUW1_7455680627,27
1343,39,EUW1_7455645711,221
1344,39,EUW1_7455116603,12
1345,39,EUW1_7455095320,27
1346,39,EUW1_7455083457,64
1347,39,EUW1_7454812685,32
1348,39,EUW1_7451163101,105
1349,39,EUW1_7451149526,41
1350,39,EUW1_7451124801,101
1351,39,EUW1_7449861109,350
1352,39,EUW1_7449837481,25
1353,39,EUW1_7449236617,82
1354,39,EUW1_7449195754,35
1355,39,EUW1_7449152352,910
1356,40,EUW1_7558234524,134
1357,40,EUW1_7558209084,235
1358,40,EUW1_7547159080,34
1359,40,EUW1_7547108422,1
1360,40,EUW1_7547039929,895
1361,40,EUW1_7537440761,89
1362,40,EUW1_7537392417,9
1363,40,EUW1_7537361884,254
1364,40,EUW1_7533356864,910
1365,40,EUW1_7533324851,34
1366,40,EUW1_7533259942,103
1367,40,EUW1_7533236270,122
1368,40,EUW1_7533209274,11
1369,41,EUW1_7186714611,245
1370,41,EUW1_7186639186,106
1371,41,EUW1_7186023096,245
1372,41,EUW1_7186010257,517
1373,41,EUW1_7185851593,517
1374,41,EUW1_7185829616,43
1375,41,EUW1_7185779666,54
1376,41,EUW1_7185740260,85
1377,41,EUW1_7063426413,10
1378,41,EUW1_7063390066,10
1379,41,EUW1_7063358051,10
1380,41,EUW1_7062353858,235
1381,41,EUW1_7062281310,235
1382,41,EUW1_7062185285,235
1383,41,EUW1_7062089341,78
1384,41,EUW1_7062038555,235
1385,41,EUW1_7061956009,99
1386,41,EUW1_7061914574,21
1387,41,EUW1_7061857585,145
1388,41,EUW1_7028025921,145
1389,41,EUW1_7186714611,245
1390,41,EUW1_7186639186,106
1391,41,EUW1_7186023096,245
1392,41,EUW1_7186010257,517
1393,41,EUW1_7185851593,517
1394,41,EUW1_7185829616,43
1395,41,EUW1_7185779666,54
1396,41,EUW1_7185740260,85
1397,41,EUW1_7063426413,10
1398,41,EUW1_7063390066,10
1399,41,EUW1_7063358051,10
1400,41,EUW1_7062353858,235
1401,41,EUW1_7062281310,235
1402,41,EUW1_7062185285,235
1403,41,EUW1_7062089341,78
1404,41,EUW1_7062038555,235
1405,41,EUW1_7061956009,99
1406,41,EUW1_7061914574,21
1407,41,EUW1_7061857585,145
1408,41,EUW1_7028025921,145
1409,42,EUW1_7503392173,69
1410,42,EUW1_7503372158,83
1411,42,EUW1_7498513154,117
1412,42,EUW1_7498430197,86
1413,42,EUW1_7498396514,20
1414,42,EUW1_7496925560,131
1415,42,EUW1_7496894658,82
1416,42,EUW1_7496870880,39
1417,42,EUW1_7496836725,86
1418,42,EUW1_7471319725,7
1419,42,EUW1_7469447284,427
1420,42,EUW1_7469418398,120
1421,42,EUW1_7469380051,75
1422,42,EUW1_7463527719,83
1423,42,EUW1_7462632563,83
1424,42,EUW1_7461151450,83
1425,42,EUW1_7461129785,141
1426,42,EUW1_7461109557,164
1427,42,EUW1_7459909171,122
1428,42,EUW1_7281535889,86
1429,42,EUW1_7503392173,69
1430,42,EUW1_7503372158,83
1431,42,EUW1_7498513154,117
1432,42,EUW1_7498430197,86
1433,42,EUW1_7498396514,20
1434,42,EUW1_7496925560,131
1435,42,EUW1_7496894658,82
1436,42,EUW1_7496870880,39
1437,42,EUW1_7496836725,86
1438,42,EUW1_7471319725,7
1439,42,EUW1_7469447284,427
1440,42,EUW1_7469418398,120
1441,42,EUW1_7469380051,75
1442,42,EUW1_7463527719,83
1443,42,EUW1_7462632563,83
1444,42,EUW1_7461151450,83
1445,42,EUW1_7461129785,141
1446,42,EUW1_7461109557,164
1447,42,EUW1_7459909171,122
1448,42,EUW1_7281535889,86
1449,43,EUW1_7567151049,145
1450,43,EUW1_7567095230,523
1451,43,EUW1_7566026840,145
1452,43,EUW1_7565975899,145
1453,43,EUW1_7564675065,145
1454,43,EUW1_7564617092,145
1455,43,EUW1_7564291915,145
1456,43,EUW1_7564252550,145
1457,43,EUW1_7563415891,145
1458,43,EUW1_7563369620,145
1459,43,EUW1_7561080391,57
1460,43,EUW1_7561002510,145
1461,43,EUW1_7558663854,145
1462,43,EUW1_7557462264,145
1463,43,EUW1_7557396155,145
1464,43,EUW1_7556937996,145
1465,43,EUW1_7555398369,236
1466,43,EUW1_7554378729,236
1467,43,EUW1_7554368622,236
1468,43,EUW1_7551600225,236
1469,43,EUW1_7567151049,145
1470,43,EUW1_7567095230,523
1471,43,EUW1_7566026840,145
1472,43,EUW1_7565975899,145
1473,43,EUW1_7564675065,145
1474,43,EUW1_7564617092,145
1475,43,EUW1_7564291915,145
1476,43,EUW1_7564252550,145
1477,43,EUW1_7563415891,145
1478,43,EUW1_7563369620,145
1479,43,EUW1_7561080391,57
1480,43,EUW1_7561002510,145
1481,43,EUW1_7558663854,145
1482,43,EUW1_7557462264,145
1483,43,EUW1_7557396155,145
1484,43,EUW1_7556937996,145
1485,43,EUW1_7555398369,236
1486,43,EUW1_7554378729,236
1487,43,EUW1_7554368622,236
1488,43,EUW1_7551600225,236
1489,44,EUW1_7565972641,150
1490,44,EUW1_7565896096,202
1491,44,EUW1_7565421971,202
1492,44,EUW1_7565386858,202
1493,44,EUW1_7565340353,202
1494,44,EUW1_7565309846,202
1495,44,EUW1_7565151822,202
1496,44,EUW1_7564774573,202
1497,44,EUW1_7564709154,202
1498,44,EUW1_7564673867,150
1499,44,EUW1_7564650899,202
1500,44,EUW1_7563002256,150
1501,44,EUW1_7562325148,202
1502,44,EUW1_7562258643,51
1503,44,EUW1_7561017810,202
1504,44,EUW1_7560957552,202
1505,44,EUW1_7560838312,202
1506,44,EUW1_7557395199,202
1507,44,EUW1_7554965803,202
1508,44,EUW1_7550070366,202
1509,44,EUW1_7565972641,150
1510,44,EUW1_7565896096,202
1511,44,EUW1_7565421971,202
1512,44,EUW1_7565386858,202
1513,44,EUW1_7565340353,202
1514,44,EUW1_7565309846,202
1515,44,EUW1_7565151822,202
1516,44,EUW1_7564774573,202
1517,44,EUW1_7564709154,202
1518,44,EUW1_7564673867,150
1519,44,EUW1_7564650899,202
1520,44,EUW1_7563002256,150
1521,44,EUW1_7562325148,202
1522,44,EUW1_7562258643,51
1523,44,EUW1_7561017810,202
1524,44,EUW1_7560957552,202
1525,44,EUW1_7560838312,202
1526,44,EUW1_7557395199,202
1527,44,EUW1_7554965803,202
1528,44,EUW1_7550070366,202
1529,45,EUW1_7567405166,67
1530,45,EUW1_7567359700,202
1531,45,EUW1_7567302647,81
1532,45,EUW1_7567241924,202
1533,45,EUW1_7567165672,202
1534,45,EUW1_7567006482,45
1535,45,EUW1_7566812849,18
1536,45,EUW1_7566761301,202
1537,45,EUW1_7566377499,202
1538,45,EUW1_7566359298,202
1539,45,EUW1_7566324631,222
1540,45,EUW1_7566277136,202
1541,45,EUW1_7566122612,18
1542,45,EUW1_7566060532,202
1543,45,EUW1_7565967626,202
1544,45,EUW1_7565923053,202
1545,45,EUW1_7565863492,202
1546,45,EUW1_7565776410,202
1547,45,EUW1_7565710191,202
1548,45,EUW1_7564190690,202
1549,45,EUW1_7567405166,67
1550,45,EUW1_7567359700,202
1551,45,EUW1_7567302647,81
1552,45,EUW1_7567241924,202
1553,45,EUW1_7567165672,202
1554,45,EUW1_7567006482,45
1555,45,EUW1_7566812849,18
1556,45,EUW1_7566761301,202
1557,45,EUW1_7566377499,202
1558,45,EUW1_7566359298,202
1559,45,EUW1_7566324631,222
1560,45,EUW1_7566277136,202
1561,45,EUW1_7566122612,18
1562,45,EUW1_7566060532,202
1563,45,EUW1_7565967626,202
1564,45,EUW1_7565923053,202
1565,45,EUW1_7565863492,202
1566,45,EUW1_7565776410,202
1567,45,EUW1_7565710191,202
1568,45,EUW1_7564190690,202
1569,46,EUW1_6694890554,222
1570,46,EUW1_6688490074,18
1571,46,EUW1_6688385247,18
1572,46,EUW1_6688366852,115
1573,46,EUW1_6681718380,111
1574,46,EUW1_6681464371,92
1575,46,EUW1_6681445530,55
1576,46,EUW1_6681412019,222
1577,46,EUW1_6681382047,18
1578,46,EUW1_6694890554,222
1579,46,EUW1_6688490074,18
1580,46,EUW1_6688385247,18
1581,46,EUW1_6688366852,115
1582,46,EUW1_6681718380,111
1583,46,EUW1_6681464371,92
1584,46,EUW1_6681445530,55
1585,46,EUW1_6681412019,222
1586,46,EUW1_6681382047,18
1587,47,EUW1_7457808737,234
1588,47,EUW1_7457778056,119
1589,47,EUW1_7457736796,18
1590,47,EUW1_7457602436,18
1591,47,EUW1_7457528699,14
1592,47,EUW1_7457460519,81
1593,47,EUW1_7412603633,18
1594,47,EUW1_7412184607,516
1595,47,EUW1_7412140512,51
1596,47,EUW1_7412096199,202
1597,47,EUW1_7411996327,99
1598,47,EUW1_7411948735,18
1599,47,EUW1_7411899354,51
1600,47,EUW1_7411879719,110
1601,47,EUW1_7411730290,86
1602,47,EUW1_7411707938,122
1603,47,EUW1_7411681694,122
1604,47,EUW1_7366963884,20
1605,47,EUW1_7366962842,20
1606,47,EUW1_7366697556,90
1607,47,EUW1_7457808737,234
1608,47,EUW1_7457778056,119
1609,47,EUW1_7457736796,18
1610,47,EUW1_7457602436,18
1611,47,EUW1_7457528699,14
1612,47,EUW1_7457460519,81
1613,47,EUW1_7412603633,18
1614,47,EUW1_7412184607,516
1615,47,EUW1_7412140512,51
1616,47,EUW1_7412096199,202
1617,47,EUW1_7411996327,99
1618,47,EUW1_7411948735,18
1619,47,EUW1_7411899354,51
1620,47,EUW1_7411879719,110
1621,47,EUW1_7411730290,86
1622,47,EUW1_7411707938,122
1623,47,EUW1_7411681694,122
1624,47,EUW1_7366963884,20
1625,47,EUW1_7366962842,20
1626,47,EUW1_7366697556,90
1627,48,EUW1_7567855713,25
1628,48,EUW1_7567817208,412
1629,48,EUW1_7566942600,45
1630,48,EUW1_7566907467,48
1631,48,EUW1_7566864369,54
1632,48,EUW1_7566844924,82
1633,48,EUW1_7566819617,41
1634,48,EUW1_7563393265,517
1635,48,EUW1_7562876419,115
1636,48,EUW1_7562856405,23
1637,48,EUW1_7562844498,147
1638,48,EUW1_7562817250,96
1639,48,EUW1_7562798677,1
1640,48,EUW1_7562750458,22
1641,48,EUW1_7562733668,37
1642,48,EUW1_7562713364,112
1643,48,EUW1_7562704417,121
1644,48,EUW1_7562695292,875
1645,48,EUW1_7562695509,103
1646,48,EUW1_7562683977,161
1647,48,EUW1_7567855713,25
1648,48,EUW1_7567817208,412
1649,48,EUW1_7566942600,45
1650,48,EUW1_7566907467,48
1651,48,EUW1_7566864369,54
1652,48,EUW1_7566844924,82
1653,48,EUW1_7566819617,41
1654,48,EUW1_7563393265,517
1655,48,EUW1_7562876419,115
1656,48,EUW1_7562856405,23
1657,48,EUW1_7562844498,147
1658,48,EUW1_7562817250,96
1659,48,EUW1_7562798677,1
1660,48,EUW1_7562750458,22
1661,48,EUW1_7562733668,37
1662,48,EUW1_7562713364,112
1663,48,EUW1_7562704417,121
1664,48,EUW1_7562695292,875
1665,48,EUW1_7562695509,103
1666,48,EUW1_7562683977,161
1667,49,EUW1_7257858554,14
1668,49,EUW1_7251281376,4
1669,49,EUW1_7228204094,21
1670,49,EUW1_7228147450,32
1671,49,EUW1_7228080037,154
1672,49,EUW1_7220735193,910
1673,49,EUW1_7220725514,236
1674,49,EUW1_7217923343,901
1675,49,EUW1_7217892715,236
1676,49,EUW1_7216108589,222
1677,49,EUW1_7216066838,18
1678,49,EUW1_7216002208,202
1679,49,EUW1_7209177797,22
1680,49,EUW1_7201603575,115
1681,49,EUW1_7201545081,145
1682,49,EUW1_7184822106,39
1683,49,EUW1_7183207044,799
1684,49,EUW1_7183156029,39
1685,49,EUW1_7183097598,39
1686,49,EUW1_7181233750,21
1687,49,EUW1_7257858554,14
1688,49,EUW1_7251281376,4
1689,49,EUW1_7228204094,21
1690,49,EUW1_7228147450,32
1691,49,EUW1_7228080037,154
